GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
65249	3.87e-02	5.91e-04	0.3083	3.4356382	1.05927146	1174.15	ZSWIM4	zinc finger SWIM-type containing 4
2887	4.07e-02	6.24e-04	0.2398	3.4210975	0.82029794	424.2	GRB10	growth factor receptor bound protein 10
7097	4.13e-02	6.37e-04	0.4939	3.4153046	1.686655	60.85	TLR2	toll like receptor 2
3991	4.13e-02	6.38e-04	0.2588	-3.4149042	-0.88366204	94.23	LIPE	lipase E, hormone sensitive type
11254	4.22e-02	6.55e-04	0.2662	3.4078164	0.90714046	2765.3	SLC6A14	solute carrier family 6 member 14
1259	4.23e-02	6.60e-04	0.1589	-3.4057975	-0.54117702	371.59	CNGA1	cyclic nucleotide gated channel subunit alpha 1
2203	4.25e-02	6.66e-04	0.2441	-3.4032506	-0.83061275	1789.91	FBP1	fructose-bisphosphatase 1
89953	4.26e-02	6.69e-04	0.2203	-3.401955	-0.74948448	1158.61	KLC4	kinesin light chain 4
2180	4.32e-02	6.83e-04	0.1792	-3.3963985	-0.60853315	708.08	ACSL1	acyl-CoA synthetase long chain family member 1
143903	4.35e-02	6.90e-04	0.6596	3.3935549	2.23841713	39.46	LAYN	layilin
340267	4.36e-02	6.94e-04	0.3193	3.3918882	1.083061	260.23	COL28A1	collagen type XXVIII alpha 1 chain
3134	4.40e-02	7.06e-04	0.1943	3.3871251	0.65826448	7147.91	HLA-F	major histocompatibility complex, class I, F
5328	4.40e-02	7.07e-04	0.4918	3.3870424	1.66576291	4960.03	PLAU	plasminogen activator, urokinase
105373734	4.42e-02	7.29e-04	0.4809	3.3784497	1.6246464	18	LOC105373734	uncharacterized LOC105373734
375449	4.42e-02	7.30e-04	0.1691	3.3781524	0.57118494	967.81	MAST4	microtubule associated serine/threonine kinase family member 4
25816	4.42e-02	7.33e-04	0.33	3.3767722	1.11440744	327.82	TNFAIP8	TNF alpha induced protein 8
4794	4.42e-02	7.22e-04	0.2149	3.3812394	0.72666379	2082.48	NFKBIE	NFKB inhibitor epsilon
154664	4.42e-02	7.19e-04	0.3991	3.3822689	1.34991521	211.96	ABCA13	ATP binding cassette subfamily A member 13
3268	4.42e-02	7.34e-04	0.3336	-3.3764528	-1.12645058	1112.72	AGFG2	ArfGAP with FG repeats 2
4094	4.42e-02	7.15e-04	0.2598	-3.3837075	-0.87909852	684.79	MAF	MAF bZIP transcription factor
51195	4.42e-02	7.12e-04	0.2389	-3.3850312	-0.80864239	2365.22	RAPGEFL1	Rap guanine nucleotide exchange factor like 1
182	4.42e-02	7.26e-04	0.2292	3.3796456	0.77459352	8467.27	JAG1	jagged canonical Notch ligand 1
54810	4.47e-02	7.49e-04	0.2145	-3.3709183	-0.72319815	1057.99	GIPC2	GIPC PDZ domain containing family member 2
80139	4.47e-02	7.47e-04	0.2767	-3.3716295	-0.93303018	8130.51	ZNF703	zinc finger protein 703
9674	4.53e-02	7.63e-04	0.2534	3.3660162	0.85292999	1169.03	KIAA0040	KIAA0040
79006	4.54e-02	7.67e-04	0.3525	-3.3645655	-1.18591517	1188.38	METRN	meteorin, glial cell differentiation regulator
10591	4.57e-02	7.74e-04	0.1245	-3.3617582	-0.41843434	1250.97	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
57326	4.59e-02	7.81e-04	0.1798	-3.3594227	-0.60399245	1739.94	PBXIP1	PBX homeobox interacting protein 1
2650	4.62e-02	7.91e-04	0.1471	-3.3558731	-0.49357659	1881.29	GCNT1	glucosaminyl (N-acetyl) transferase 1
22890	4.62e-02	7.89e-04	0.1398	3.3564655	0.46907591	726.93	ZBTB1	zinc finger and BTB domain containing 1
4067	4.64e-02	7.98e-04	0.1907	3.353326	0.63938498	2289.52	LYN	LYN proto-oncogene, Src family tyrosine kinase
80763	4.64e-02	8.01e-04	0.6461	3.3524046	2.16605441	13.12	SPX	spexin hormone
4430	4.87e-02	8.50e-04	0.257	3.3360533	0.85721544	4009.75	MYO1B	myosin IB
7108	4.87e-02	8.49e-04	0.2265	-3.3362589	-0.75580279	563.79	TM7SF2	transmembrane 7 superfamily member 2
8578	4.87e-02	8.51e-04	0.2635	-3.3357597	-0.87881751	61.36	SCARF1	scavenger receptor class F member 1
8743	4.93e-02	8.64e-04	0.2221	3.3314455	0.73983604	3179.68	TNFSF10	TNF superfamily member 10
100129516	4.94e-02	8.68e-04	0.3374	-3.3300504	-1.12364229	68.63	LINC02012	long intergenic non-protein coding RNA 2012
3684	5.17e-02	9.12e-04	0.454	3.3163232	1.50564551	75.75	ITGAM	integrin subunit alpha M
8751	5.18e-02	9.24e-04	0.1263	-3.3128298	-0.41851504	2793.39	ADAM15	ADAM metallopeptidase domain 15
3459	5.18e-02	9.18e-04	0.1728	3.3144315	0.57261034	7592.95	IFNGR1	interferon gamma receptor 1
6319	5.18e-02	9.25e-04	0.3851	-3.3124846	-1.27554793	10385.56	SCD	stearoyl-CoA desaturase
105371459	5.18e-02	9.29e-04	0.8927	3.3112733	2.95598554	38.08	LOC105371459	uncharacterized LOC105371459
2584	5.20e-02	9.34e-04	0.268	-3.3096175	-0.88701232	145.03	GALK1	galactokinase 1
10100	5.27e-02	9.55e-04	0.3904	3.3035489	1.28967842	34.48	TSPAN2	tetraspanin 2
201931	5.27e-02	9.54e-04	0.1958	-3.3037303	-0.64686576	296.26	TMEM192	transmembrane protein 192
23333	5.33e-02	9.68e-04	0.143	3.2995964	0.47188523	1161.68	DPY19L1	dpy-19 like C-mannosyltransferase 1
376267	5.34e-02	9.73e-04	0.321	3.2982272	1.05877686	619.74	RAB15	RAB15, member RAS oncogene family
51149	5.36e-02	9.82e-04	0.355	3.2957392	1.16994016	1714.74	MRNIP	MRN complex interacting protein
10318	5.43e-02	9.98e-04	0.1931	3.2911418	0.63546282	15534.61	TNIP1	TNFAIP3 interacting protein 1
6652	5.49e-02	1.01e-03	0.2617	3.2873924	0.8602898	1188.98	SORD	sorbitol dehydrogenase
20	5.56e-02	1.03e-03	0.3701	-3.282881	-1.21493919	1106.06	ABCA2	ATP binding cassette subfamily A member 2
105376863	5.60e-02	1.04e-03	0.5562	-3.2798146	-1.82408251	16.17	LOC105376863	uncharacterized LOC105376863
2766	5.67e-02	1.06e-03	0.1901	3.2750625	0.62274628	171.45	GMPR	guanosine monophosphate reductase
28955	5.70e-02	1.07e-03	0.1406	-3.2726888	-0.46026338	348.52	DEXI	Dexi homolog
29887	5.82e-02	1.09e-03	0.4761	3.2658439	1.55497554	136.83	SNX10	sorting nexin 10
55785	5.83e-02	1.10e-03	0.2317	3.2643932	0.75622872	1640.73	FGD6	FYVE, RhoGEF and PH domain containing 6
6640	5.83e-02	1.10e-03	0.2833	-3.263655	-0.92449389	185.13	SNTA1	syntrophin alpha 1
83660	5.85e-02	1.11e-03	0.1621	-3.2605732	-0.52866802	387.19	TLN2	talin 2
5753	5.85e-02	1.11e-03	0.1682	-3.26102	-0.54861373	3803.61	PTK6	protein tyrosine kinase 6
55643	5.86e-02	1.12e-03	0.1617	-3.2588783	-0.52711215	1988.02	BTBD2	BTB domain containing 2
102723798	5.90e-02	1.13e-03	0.3877	3.2559937	1.26228199	24.91	LOC102723798	uncharacterized LOC102723798
326624	5.91e-02	1.13e-03	0.2694	-3.2548722	-0.87689566	70.49	RAB37	RAB37, member RAS oncogene family
55040	6.03e-02	1.16e-03	0.3209	-3.2483027	-1.04225291	218.72	EPN3	epsin 3
79955	6.31e-02	1.22e-03	0.3586	-3.2342548	-1.15977445	58.37	PDZD7	PDZ domain containing 7
79683	6.33e-02	1.23e-03	0.3253	3.2313356	1.05131228	1563.93	ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14
158584	6.33e-02	1.23e-03	0.2526	3.2316855	0.81630229	184.25	FAAH2	fatty acid amide hydrolase 2
4729	6.34e-02	1.24e-03	0.1712	3.2301328	0.55300576	2426.49	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2
3712	6.44e-02	1.26e-03	0.169	-3.2244183	-0.54496553	782.8	IVD	isovaleryl-CoA dehydrogenase
101929384	6.48e-02	1.27e-03	0.4554	3.2218118	1.46707372	26.61	SLC6A12-AS1	SLC6A12 antisense RNA 1
8560	6.68e-02	1.32e-03	0.3083	3.2121191	0.99026912	515.1	DEGS1	delta 4-desaturase, sphingolipid 1
6764	6.68e-02	1.32e-03	0.182	3.2109059	0.58451166	1021.66	DENND2B	DENN domain containing 2B
80004	6.68e-02	1.33e-03	0.1551	-3.210358	-0.4978908	1636.61	ESRP2	epithelial splicing regulatory protein 2
23332	6.75e-02	1.34e-03	0.1234	3.2063913	0.39578749	725.27	CLASP1	cytoplasmic linker associated protein 1
201191	6.81e-02	1.36e-03	0.2829	-3.2030196	-0.90602828	172.6	SAMD14	sterile alpha motif domain containing 14
7444	6.97e-02	1.40e-03	0.213	3.1948735	0.68047079	568.51	VRK2	VRK serine/threonine kinase 2
7295	6.97e-02	1.40e-03	0.1232	3.1944615	0.39363553	2577.09	TXN	thioredoxin
135932	7.08e-02	1.43e-03	0.12	-3.1884071	-0.38260791	1191.02	TMEM139	transmembrane protein 139
9914	7.08e-02	1.43e-03	0.2005	-3.1878373	-0.63905448	515.69	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
222183	7.14e-02	1.45e-03	0.4833	-3.1838875	-1.53884385	49.55	SRRM3	serine/arginine repetitive matrix 3
55012	7.14e-02	1.45e-03	0.1318	3.1840884	0.41952334	417.89	PPP2R3C	protein phosphatase 2 regulatory subunit B''gamma
91283	7.17e-02	1.47e-03	0.3161	3.1814588	1.00580898	328.74	MSANTD3	Myb/SANT DNA binding domain containing 3
55502	7.26e-02	1.52e-03	0.2768	-3.1705182	-0.87745794	854.78	HES6	hes family bHLH transcription factor 6
309	7.26e-02	1.51e-03	0.4308	3.172566	1.36670709	138.5	ANXA6	annexin A6
64065	7.26e-02	1.52e-03	0.0972	3.171135	0.30826054	12871.41	PERP	p53 apoptosis effector related to PMP22
1358	7.26e-02	1.51e-03	0.4284	3.1733119	1.35948755	37.5	CPA2	carboxypeptidase A2
3177	7.26e-02	1.52e-03	0.1586	-3.1699763	-0.50277381	994.79	SLC29A2	solute carrier family 29 member 2
5547	7.26e-02	1.52e-03	0.2377	3.1711448	0.75376431	226.9	PRCP	prolylcarboxypeptidase
4665	7.26e-02	1.51e-03	0.2787	-3.1719212	-0.88411991	162.61	NAB2	NGFI-A binding protein 2
2644	7.26e-02	1.50e-03	0.3998	-3.1755135	-1.26950349	81.2	GCHFR	GTP cyclohydrolase I feedback regulator
388121	7.26e-02	1.52e-03	0.53	3.1700558	1.68009904	14	TNFAIP8L3	TNF alpha induced protein 8 like 3
6838	7.27e-02	1.53e-03	0.1364	-3.1684179	-0.43222187	1081.35	SURF6	surfeit 6
401331	7.45e-02	1.57e-03	0.3	-3.1607172	-0.94835608	344.52	RASA4CP	RAS p21 protein activator 4C, pseudogene
364	7.50e-02	1.59e-03	0.3419	-3.1576655	-1.07947469	303	AQP7	aquaporin 7
146456	7.52e-02	1.60e-03	0.3353	3.1559407	1.05802957	127.38	TMED6	transmembrane p24 trafficking protein 6
23616	7.53e-02	1.61e-03	0.2869	-3.1548701	-0.90503892	1611.86	SH3BP1	SH3 domain binding protein 1
80150	7.60e-02	1.63e-03	0.4604	3.1511944	1.45068943	89.76	ASRGL1	asparaginase and isoaspartyl peptidase 1
109	7.72e-02	1.66e-03	0.306	-3.1453073	-0.96258469	335.81	ADCY3	adenylate cyclase 3
27071	7.72e-02	1.66e-03	0.2274	3.1447943	0.71510174	924.18	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1
151009	7.77e-02	1.68e-03	0.328	-3.14194	-1.03048431	96.48	LINC01106	long intergenic non-protein coding RNA 1106
23499	7.81e-02	1.69e-03	0.1347	3.1398213	0.4228039	4127.93	MACF1	microtubule actin crosslinking factor 1
440894	7.96e-02	1.73e-03	0.2411	-3.1333772	-0.75559974	182.26	LINC01123	long intergenic non-protein coding RNA 1123
3386	8.06e-02	1.76e-03	0.5874	3.1287584	1.83791097	35.52	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
341032	8.16e-02	1.78e-03	0.5826	-3.1243789	-1.82033826	30.5	POU2AF2	POU class 2 homeobox associating factor 2
57222	8.17e-02	1.79e-03	0.1737	-3.1229879	-0.54250839	6085.55	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1
23046	8.31e-02	1.83e-03	0.1423	-3.1171605	-0.443618	426.34	KIF21B	kinesin family member 21B
53917	8.31e-02	1.83e-03	0.3392	3.1162461	1.05695245	1408.37	RAB24	RAB24, member RAS oncogene family
9446	8.35e-02	1.85e-03	0.2008	-3.1140052	-0.62513724	1568.06	GSTO1	glutathione S-transferase omega 1
3338	8.43e-02	1.87e-03	0.1356	-3.110425	-0.42184017	398.61	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4
5959	8.62e-02	1.92e-03	0.2347	-3.1030157	-0.72832546	286.06	RDH5	retinol dehydrogenase 5
10384	8.70e-02	1.94e-03	0.1965	3.0985625	0.60871942	298.98	BTN3A3	butyrophilin subfamily 3 member A3
1050	8.70e-02	1.94e-03	0.3708	-3.0990739	-1.14914366	3386.42	CEBPA	CCAAT enhancer binding protein alpha
4351	8.73e-02	1.96e-03	0.187	-3.0965628	-0.57907244	780.99	MPI	mannose phosphate isomerase
23621	8.75e-02	1.97e-03	0.291	-3.094969	-0.90071949	260.81	BACE1	beta-secretase 1
57761	8.81e-02	1.99e-03	0.3442	-3.0922291	-1.06435107	674.02	TRIB3	tribbles pseudokinase 3
80270	8.85e-02	2.00e-03	0.2537	3.0900054	0.78403361	1563.65	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7
10554	8.89e-02	2.02e-03	0.1407	-3.0878076	-0.43430957	2057.02	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1
7003	9.05e-02	2.06e-03	0.1502	3.0817908	0.46285146	1289.25	TEAD1	TEA domain transcription factor 1
57154	9.12e-02	2.08e-03	0.1275	3.0785889	0.39239495	2449.19	SMURF1	SMAD specific E3 ubiquitin protein ligase 1
51236	9.18e-02	2.10e-03	0.1803	-3.0757649	-0.55444543	387.08	HGH1	HGH1 homolog
105377297	9.23e-02	2.12e-03	0.4013	3.0731971	1.23320108	170.76	LOC105377297	uncharacterized LOC105377297
256021	9.25e-02	2.13e-03	0.6854	3.0717551	2.10532659	11.56	LINC01619	long intergenic non-protein coding RNA 1619
7186	9.33e-02	2.15e-03	0.1541	3.0682735	0.47290965	1018.31	TRAF2	TNF receptor associated factor 2
23401	9.34e-02	2.16e-03	0.2301	-3.0673543	-0.70580693	264.02	FRAT2	FRAT regulator of WNT signaling pathway 2
105371224	9.50e-02	2.20e-03	0.2692	3.0612464	0.82421394	53.59	LOC105371224	uncharacterized LOC105371224
105751187	9.51e-02	2.21e-03	0.4241	-3.0600141	-1.29762906	29.55	LRP1-AS	LRP1 antisense RNA
10911	9.56e-02	2.23e-03	0.5039	3.0572964	1.54053657	15.61	UTS2	urotensin 2
10385	9.56e-02	2.24e-03	0.2925	3.0569639	0.89429368	303.31	BTN2A2	butyrophilin subfamily 2 member A2
23514	9.63e-02	2.26e-03	0.1559	3.0537472	0.47603835	538.23	SPIDR	scaffold protein involved in DNA repair
7699	9.63e-02	2.27e-03	0.1756	3.0530579	0.53600704	262.13	ZNF140	zinc finger protein 140
8349	9.69e-02	2.29e-03	0.2432	3.0503691	0.74188218	275.76	H2BC21	H2B clustered histone 21
200558	9.72e-02	2.31e-03	0.3405	3.0472829	1.03762456	32.73	APLF	aprataxin and PNKP like factor
5210	9.72e-02	2.31e-03	0.2053	3.0473799	0.62550337	1846.45	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4
54058	9.72e-02	2.31e-03	0.562	-3.0469542	-1.71223969	19.92	C21orf58	chromosome 21 open reading frame 58
3162	9.75e-02	2.32e-03	0.2066	-3.0454327	-0.62931023	938.51	HMOX1	heme oxygenase 1
100874014	9.78e-02	2.34e-03	0.579	3.0435092	1.76227965	18.3	NAV2-AS2	NAV2 antisense RNA 2
101928554	9.81e-02	2.35e-03	0.5855	3.0418834	1.78097857	13.02	LOC101928554	uncharacterized LOC101928554
23277	9.81e-02	2.36e-03	0.1435	-3.0410883	-0.43626059	4265.79	CLUH	clustered mitochondria homolog
9603	1.00e-01	2.41e-03	0.2399	3.0339223	0.72798732	1655.07	NFE2L3	NFE2 like bZIP transcription factor 3
23034	1.01e-01	2.44e-03	0.1653	3.030641	0.50110426	952.74	SAMD4A	sterile alpha motif domain containing 4A
339456	1.01e-01	2.45e-03	0.5615	-3.0297108	-1.70127702	22.49	TMEM52	transmembrane protein 52
51030	1.02e-01	2.47e-03	0.1421	3.0268545	0.4300497	1028.5	TVP23B	trans-golgi network vesicle protein 23 homolog B
7866	1.02e-01	2.49e-03	0.1393	-3.0249901	-0.42127553	1608.01	IFRD2	interferon related developmental regulator 2
1435	1.04e-01	2.54e-03	0.3584	3.0190674	1.08205697	384.15	CSF1	colony stimulating factor 1
954	1.05e-01	2.56e-03	0.4165	-3.01615	-1.25618972	573.55	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2
56951	1.05e-01	2.57e-03	0.1685	3.0145246	0.50802957	1208.43	C5orf15	chromosome 5 open reading frame 15
414236	1.06e-01	2.61e-03	0.5227	3.0105222	1.57367423	1161.61	C10orf55	chromosome 10 putative open reading frame 55
6938	1.06e-01	2.63e-03	0.1211	3.007494	0.36406959	1219.64	TCF12	transcription factor 12
23102	1.06e-01	2.63e-03	0.3351	3.0079727	1.00783144	1657.46	TBC1D2B	TBC1 domain family member 2B
5706	1.07e-01	2.65e-03	0.1121	3.0061982	0.33710345	1239.13	PSMC6	proteasome 26S subunit, ATPase 6
105372165	1.07e-01	2.67e-03	0.3417	3.0036703	1.02633213	54.17	LOC105372165	uncharacterized LOC105372165
5064	1.07e-01	2.66e-03	0.4552	-3.0042217	-1.36751667	29.95	PALM	paralemmin
29922	1.08e-01	2.72e-03	0.2739	2.9980715	0.82120478	1009.58	NME7	NME/NM23 family member 7
151295	1.08e-01	2.72e-03	0.4294	-2.9978963	-1.28737406	83.48	SLC23A3	solute carrier family 23 member 3
91749	1.08e-01	2.71e-03	0.2119	-2.9990351	-0.63559522	350.46	MFSD4B	major facilitator superfamily domain containing 4B
10023	1.08e-01	2.70e-03	0.273	-3.0000885	-0.81909369	60.78	FRAT1	FRAT regulator of WNT signaling pathway 1
6385	1.08e-01	2.69e-03	0.2491	3.0007109	0.74754882	10262.12	SDC4	syndecan 4
374875	1.09e-01	2.76e-03	0.1862	-2.9937923	-0.55729846	95.51	HSD11B1L	hydroxysteroid 11-beta dehydrogenase 1 like
100130872	1.11e-01	2.83e-03	0.2295	-2.9858552	-0.68527351	104.54	LOC100130872	uncharacterized LOC100130872
55304	1.12e-01	2.84e-03	0.3957	-2.9844046	-1.18078258	59.33	SPTLC3	serine palmitoyltransferase long chain base subunit 3
10194	1.13e-01	2.89e-03	0.2296	-2.9792239	-0.68399547	401.83	TSHZ1	teashirt zinc finger homeobox 1
50506	1.13e-01	2.90e-03	0.4059	2.9779317	1.20867329	46718.41	DUOX2	dual oxidase 2
4058	1.14e-01	2.92e-03	0.3031	-2.9757854	-0.90203331	480.96	LTK	leukocyte receptor tyrosine kinase
100862671	1.14e-01	2.94e-03	0.2639	2.9741345	0.78478307	705.94	TMEM265	transmembrane protein 265
51181	1.14e-01	2.93e-03	0.1897	-2.9748825	-0.56421841	762.77	DCXR	dicarbonyl and L-xylulose reductase
55825	1.14e-01	2.95e-03	0.2011	-2.9729944	-0.59793724	161.92	PECR	peroxisomal trans-2-enoyl-CoA reductase
2767	1.14e-01	2.95e-03	0.2341	-2.9724066	-0.69577533	16546.07	GNA11	G protein subunit alpha 11
5864	1.16e-01	3.00e-03	0.4299	-2.9672502	-1.27564346	39.92	RAB3A	RAB3A, member RAS oncogene family
57162	1.16e-01	3.03e-03	0.1108	2.9644143	0.32840512	1483.09	PELI1	pellino E3 ubiquitin protein ligase 1
26750	1.17e-01	3.06e-03	0.2047	2.9613849	0.60633027	267.38	RPS6KC1	ribosomal protein S6 kinase C1
105378481	1.17e-01	3.06e-03	0.4119	2.9615059	1.21999105	20.93	DUSP5-DT	DUSP5 divergent transcript
5271	1.17e-01	3.07e-03	0.2841	2.9609938	0.84114201	785.02	SERPINB8	serpin family B member 8
56848	1.17e-01	3.06e-03	0.3128	-2.9617406	-0.9264133	1204.74	SPHK2	sphingosine kinase 2
11131	1.18e-01	3.10e-03	0.8572	-2.9577093	-2.53545333	51.86	CAPN11	calpain 11
10254	1.18e-01	3.12e-03	0.0997	2.9560559	0.29484812	970.86	STAM2	signal transducing adaptor molecule 2
8635	1.18e-01	3.11e-03	0.2208	-2.9562545	-0.65288181	2125.85	RNASET2	ribonuclease T2
51449	1.19e-01	3.15e-03	0.2325	-2.9523108	-0.68651697	1288.54	PCYOX1	prenylcysteine oxidase 1
23220	1.19e-01	3.15e-03	0.2054	-2.9527273	-0.60663366	2069.81	DTX4	deltex E3 ubiquitin ligase 4
23141	1.22e-01	3.25e-03	0.239	2.9433597	0.70342566	3072.47	ANKLE2	ankyrin repeat and LEM domain containing 2
6527	1.23e-01	3.29e-03	0.5711	-2.9389315	-1.67828608	12.56	SLC5A4	solute carrier family 5 member 4
401145	1.24e-01	3.31e-03	0.2329	2.9370939	0.68393788	275.2	CCSER1	coiled-coil serine rich protein 1
1876	1.25e-01	3.35e-03	0.2296	2.9335731	0.67363664	173.84	E2F6	E2F transcription factor 6
84501	1.27e-01	3.43e-03	0.2647	-2.9267067	-0.77461725	1905.3	SPIRE2	spire type actin nucleation factor 2
55027	1.27e-01	3.44e-03	0.1864	-2.9253774	-0.54522511	378.92	HEATR3	HEAT repeat containing 3
26115	1.27e-01	3.45e-03	0.2364	2.9248908	0.69155166	790.38	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
23149	1.28e-01	3.46e-03	0.4209	-2.9235693	-1.23063445	95.86	FCHO1	FCH and mu domain containing endocytic adaptor 1
150372	1.28e-01	3.47e-03	0.3583	2.9223438	1.04694415	74.07	NFAM1	NFAT activating protein with ITAM motif 1
857	1.34e-01	3.65e-03	0.3559	2.9072202	1.03477022	554.51	CAV1	caveolin 1
79628	1.34e-01	3.68e-03	0.2737	2.9043874	0.79503819	471.22	SH3TC2	SH3 domain and tetratricopeptide repeats 2
4758	1.34e-01	3.69e-03	0.2263	-2.9038475	-0.65702216	1766.79	NEU1	neuraminidase 1
641467	1.34e-01	3.70e-03	0.232	-2.902646	-0.67327624	157.89	TSC22D1-AS1	TSC22D1 antisense RNA 1
56971	1.34e-01	3.69e-03	0.2444	2.9032436	0.7096289	94.12	CEACAM19	CEA cell adhesion molecule 19
85446	1.35e-01	3.72e-03	0.2005	2.9011873	0.58163642	149.22	ZFHX2	zinc finger homeobox 2
54463	1.35e-01	3.74e-03	0.2396	2.8991833	0.69463934	1173.28	RETREG1	reticulophagy regulator 1
6364	1.37e-01	3.82e-03	0.5891	2.892945	1.70409794	4557.43	CCL20	C-C motif chemokine ligand 20
256329	1.37e-01	3.81e-03	0.5063	-2.8935765	-1.4649975	1375.76	LMNTD2	lamin tail domain containing 2
53838	1.37e-01	3.82e-03	0.191	-2.8924345	-0.55241687	1834.58	C11orf24	chromosome 11 open reading frame 24
129531	1.39e-01	3.87e-03	0.1711	2.8884924	0.49415516	245.1	MITD1	microtubule interacting and trafficking domain containing 1
65059	1.40e-01	3.92e-03	0.1853	2.8846545	0.53460935	874.61	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
3898	1.44e-01	4.02e-03	0.1706	2.8762658	0.49061901	15193.44	LAD1	ladinin 1
26030	1.46e-01	4.10e-03	0.1831	2.8701517	0.52540926	4226.68	PLEKHG3	pleckstrin homology and RhoGEF domain containing G3
4035	1.47e-01	4.15e-03	0.3347	-2.8666246	-0.95943959	4435.08	LRP1	LDL receptor related protein 1
147015	1.47e-01	4.16e-03	0.3562	-2.8656708	-1.02066694	37.77	DHRS13	dehydrogenase/reductase 13
342897	1.47e-01	4.17e-03	0.8832	2.8650976	2.53038829	36.61	NCCRP1	NCCRP1, F-box associated domain containing
55573	1.47e-01	4.18e-03	0.2062	2.8643609	0.59059704	4258.25	CDV3	CDV3 homolog
23150	1.48e-01	4.24e-03	0.1543	2.8599409	0.44119012	371.82	FRMD4B	FERM domain containing 4B
8470	1.48e-01	4.25e-03	0.2838	2.8592233	0.81150129	419.7	SORBS2	sorbin and SH3 domain containing 2
3614	1.48e-01	4.24e-03	0.3123	-2.8599918	-0.89330531	87.23	IMPDH1	inosine monophosphate dehydrogenase 1
23362	1.48e-01	4.24e-03	0.1619	2.8597864	0.4629675	1120.63	PSD3	pleckstrin and Sec7 domain containing 3
6274	1.50e-01	4.30e-03	0.6094	2.8552603	1.74004109	99.41	S100A3	S100 calcium binding protein A3
29109	1.50e-01	4.32e-03	0.2129	-2.8540718	-0.60775664	384.03	FHOD1	formin homology 2 domain containing 1
537	1.51e-01	4.35e-03	0.1059	-2.8513089	-0.30203205	3754.62	ATP6AP1	ATPase H+ transporting accessory protein 1
8676	1.52e-01	4.39e-03	0.4568	2.8484214	1.30102427	55.11	STX11	syntaxin 11
25981	1.54e-01	4.47e-03	0.1885	-2.8430708	-0.53585783	279.92	DNAH1	dynein axonemal heavy chain 1
9448	1.56e-01	4.52e-03	0.2415	2.839333	0.68575863	2439.21	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4
105374154	1.56e-01	4.51e-03	0.3861	2.8399798	1.09649021	29.48	LOC105374154	uncharacterized LOC105374154
929	1.56e-01	4.54e-03	0.5334	-2.838228	-1.51385124	71.9	CD14	CD14 molecule
107075116	1.56e-01	4.56e-03	0.7834	2.836818	2.22245724	22.78	MIR3142HG	MIR3142 host gene
5147	1.58e-01	4.61e-03	0.1665	2.8331813	0.47173687	282.15	PDE6D	phosphodiesterase 6D
161176	1.59e-01	4.65e-03	0.2866	-2.8304158	-0.81120427	126.75	SYNE3	spectrin repeat containing nuclear envelope family member 3
5922	1.61e-01	4.73e-03	0.1511	2.8248714	0.42688759	442.15	RASA2	RAS p21 protein activator 2
9522	1.61e-01	4.74e-03	0.1111	2.8242571	0.3137269	750.49	SCAMP1	secretory carrier membrane protein 1
4088	1.63e-01	4.81e-03	0.1809	2.8195379	0.51004638	5680.72	SMAD3	SMAD family member 3
10603	1.63e-01	4.83e-03	0.2887	-2.8184573	-0.81379393	141.6	SH2B2	SH2B adaptor protein 2
